phase,flux
0.45630539000000003,0.976372
0.4563078300000001,0.993523
0.45631509999999986,1.022143
0.45634449999999993,0.984037
0.4563590500000001,1.022394
0.4563791400000001,0.993358
0.45641668,0.997237
0.4564382199999999,0.973611
0.45647839999999995,1.000013
0.45648325999999995,0.972413
0.45650481,1.021945
0.45651609000000004,1.029028
0.4565178300000001,1.007142
0.45651887999999996,0.989227
0.45655676999999995,1.000854
0.45657542000000007,0.988084
0.4565970100000001,0.987879
0.45661617,1.004014
0.45664214000000003,1.02717
0.45664298000000003,0.992151
0.45665771,0.967897
0.45665826,1.009447
0.4567178700000001,0.985537
0.45671945,0.997649
0.4567219,1.011385
0.45673144,1.006891
0.4567534200000001,0.970421
0.45676078,1.012845
0.45676481000000013,1.030414
0.45676841,0.993296
0.45677790000000007,0.999949
0.45679366999999993,0.979544
0.45682149000000005,0.978659
0.45684053,0.96786
0.45690373000000006,0.987731
0.45690878,1.022122
0.45690896999999997,1.024823
0.4569260399999999,0.998152
0.45693089,0.973641
0.45695924,1.029628
0.45696421,0.969299
0.45696822000000004,1.006399
0.45697339999999986,0.99463
0.4570551199999999,1.011799
0.4570632400000001,0.993973
0.45707246999999995,0.971503
0.45708083,1.018654
0.4570946199999999,0.99711
0.45711316999999996,1.022186
0.4571138399999999,0.979992
0.4571318899999999,0.982658
0.45722014,0.967406
0.4572624599999999,0.987772
0.45726825000000004,0.987089
0.4572814599999999,0.965768
0.4572990800000001,0.981203
0.45730745000000006,0.992197
0.4573082099999999,0.987855
0.45731918000000005,0.972895
0.45736697000000004,1.002021
0.45738118000000005,0.988627
0.45738191000000006,1.027264
0.4573940300000001,1.00151
0.45744728,1.001438
0.45748864999999994,1.015192
0.4574890599999999,0.971956
0.4575154800000001,0.994065
0.4575202199999999,0.999684
0.45752236,1.024911
0.45754779,1.004255
0.45756591999999996,0.984702
0.45757026999999995,1.022372
0.4575936600000001,0.975944
0.4576167899999999,0.986135
0.4576482099999999,0.998408
0.45764852,0.970388
0.45769284999999993,1.004171
0.45772203999999994,1.027889
0.45772641999999997,1.011183
0.45776031000000006,0.968723
0.45777306000000006,0.994902
0.45780244000000003,1.00296
0.4578460099999999,1.025067
0.45786021999999993,0.991421
0.4578628,1.00745
0.4578667300000001,0.987429
0.4578763000000001,0.969641
0.45790493,1.003908
0.4579339499999999,0.990558
0.4579405699999999,0.997632
0.45795579,1.00867
0.45796075,1.005969
0.45797003999999997,1.032151
0.45798176,0.997627
0.4579855099999999,0.986917
0.45801333,0.955691
0.4580135300000001,0.993125
0.45802231000000004,1.010318
0.45804723999999997,0.980361
0.45810379999999995,0.976519
0.45811029999999997,0.989897
0.45811512,0.969671
0.45811898000000006,1.021663
0.45816045000000005,0.975008
0.4581770299999999,0.968975
0.45820218999999995,1.0146
0.4582065900000001,1.000107
0.4582127599999999,1.026479
0.45823463,0.992335
0.45827598,0.993286
0.45829158000000003,1.011448
0.4583084799999999,1.019044
0.45833122000000004,1.021426
0.4583387700000001,0.984688
0.4583859399999999,0.999367
0.45840536,0.982221
0.4584664599999999,0.989786
0.45850572999999994,0.970504
0.45850984000000006,0.986387
0.45851240000000004,1.019013
0.4585234200000001,0.988223
0.4585301799999999,0.987235
0.4585414000000001,0.980655
0.45856169999999996,0.965841
0.45858489999999996,1.006533
0.45858555999999995,0.99036
0.45859585999999997,0.974919
0.4586108200000001,1.024699
0.45867641000000003,0.999955
0.45870378,0.976289
0.45872376000000004,0.995817
0.45873414,1.002047
0.45873848000000006,1.010413
0.45875292,0.974528
0.45876223000000005,1.004084
0.45876951999999993,1.000374
0.45878063000000013,1.02111
0.45878909999999995,1.025165
0.45884481999999993,0.992376
0.45885701,0.983013
0.45885968,0.971963
0.45887835999999993,0.998126
0.45888255999999994,0.974728
0.45888777999999997,0.987225
0.45892763999999997,1.028541
0.4589343399999999,1.017074
0.4590288199999999,0.990951
0.45903855000000005,0.968685
0.45904652999999995,1.003406
0.45904980000000006,1.023788
0.45906716000000003,1.005946
0.4590960399999999,0.968047
0.4591377699999999,0.988395
0.45914415,0.99264
0.4591605699999999,0.998454
0.45917571999999995,1.029223
0.45918148999999997,1.007974
0.45918572,0.99504
0.45919296,1.005648
0.45919818999999995,1.012987
0.4592246900000001,0.991727
0.4592517199999999,0.986165
0.45926033,0.993917
0.45928543999999993,1.01045
0.45929931999999996,0.982281
0.4593039000000001,0.958529
0.4593174499999999,0.987556
0.4593298699999999,1.022615
0.45938707999999995,0.977518
0.4593885,0.969625
0.45938891999999987,0.969957
0.45943467000000004,1.013198
0.45946796999999995,1.025373
0.45948966999999996,0.991541
0.45950449000000004,0.994135
0.4595295799999999,1.012146
0.45953476999999987,1.018681
0.45954512999999997,0.989624
0.4595505200000001,1.020028
0.45965108,0.97491
0.4596702800000001,0.989794
0.45967709999999995,1.000095
0.45969696000000004,0.98655
0.45973443000000014,1.018406
0.4597499599999999,0.988084
0.45975345,0.98968
0.4597854400000001,0.984033
0.45979028999999993,0.993102
0.45979218999999993,0.965193
0.4598017999999999,1.011633
0.45981816,0.99617
0.4598412299999999,1.02432
0.45984310000000006,0.966662
0.4598713000000001,0.976232
0.45991008999999994,0.977653
0.45993276000000005,0.995785
0.45995775000000005,1.002291
0.45997566999999995,1.003743
0.45998995,1.0099
0.45999023000000006,1.023934
0.46001534999999993,0.974284
0.46001731,1.001623
0.4600202499999999,1.004561
0.46005725,1.023407
0.4600717999999999,0.969826
0.46008002999999986,0.992643
0.4601071299999999,0.999951
0.4601328,1.025819
0.4601416600000001,1.009994
0.46015753000000004,0.986611
0.46017200999999996,0.974634
0.46022907999999996,1.02541
0.4602537099999999,1.024028
0.4602712499999999,1.004019
0.46028632999999997,0.992475
0.46028917,1.002939
0.46031715000000006,0.969581
0.4603180499999999,0.967908
0.4603794400000001,1.000959
0.4603818500000001,1.024485
0.46039001999999996,0.994913
0.46040868999999995,1.008818
0.46041029999999994,0.985926
0.4604271500000001,0.995824
0.46043415,1.015705
0.46048033999999993,1.003606
0.46050882000000004,0.995524
0.46051496000000003,0.99584
0.46051657999999995,0.988279
0.46052523,0.986014
0.46054163000000004,1.023521
0.46054989999999996,0.984059
0.46055011999999995,1.015256
0.46059475000000005,0.959978
0.4605999700000001,0.969546
0.46062771,0.978996
0.46066056,0.969093
0.46066575,1.015119
0.46067129000000007,0.978035
0.46072486999999995,1.02768
0.46075105000000005,0.991819
0.4607543299999999,0.980113
0.46075986999999996,1.021104
0.46076297,0.995779
0.46076932000000004,1.014247
0.46077107000000006,1.021278
0.4608740199999999,0.98854
0.4608946600000001,0.998915
0.4609396399999999,0.978516
0.46095522999999994,1.019189
0.4609679899999999,1.000267
0.4609885600000001,0.989734
0.46098861,0.988069
0.4609953199999999,0.993385
0.46101766999999994,1.012535
0.4610311199999999,0.985371
0.46104549000000006,0.988964
0.46107125000000004,0.994841
0.4610731399999999,1.023767
0.4610793799999999,0.960596
0.46111682,0.976046
0.4611255299999999,0.967657
0.46114260000000007,0.998829
0.4611455099999999,0.978036
0.46118824999999997,1.004278
0.4611991099999999,1.021168
0.46123804999999996,1.001851
0.46124312,1.008928
0.46126361000000005,1.003821
0.46127633999999995,0.973686
0.46130549,1.004577
0.46131685,0.991715
0.46132704,1.023816
0.46133457,0.996615
0.46133757,1.027747
0.4613483600000001,1.01191
0.4614216099999999,0.968547
0.46142583000000004,0.987082
0.4614397800000001,0.987977
0.46145765000000005,1.022853
0.4614619499999999,0.972619
0.4614741,1.026669
0.4614752200000001,1.002842
0.46153029,1.003988
0.46153953000000003,0.96674
0.46154549999999994,0.993157
0.46158853999999994,1.023576
0.46159448000000003,0.992263
0.4615986999999999,0.966884
0.4616157300000001,0.961924
0.46163730000000003,1.010537
0.46166868000000005,1.01505
0.46168429999999994,0.966847
0.4617092300000001,0.998839
0.46175900000000003,0.995331
0.46176704999999996,1.00297
0.46178001999999996,0.989083
0.46179897000000003,0.987949
0.4618048400000001,0.998784
0.46181030999999995,0.972808
0.46181640999999996,1.014979
0.46185831999999993,0.977463
0.46188592000000006,0.959514
0.46189553000000005,1.016958
0.4619167100000001,0.979804
0.46193134999999996,0.970439
0.4619453600000001,0.989075
0.46195647000000006,0.975533
0.46195648999999994,0.993843
0.4619834199999999,1.029467
0.46198366999999996,1.017839
0.4619929300000001,1.024361
0.4620107199999999,1.012895
0.4620197799999999,0.996023
0.4620316500000001,0.97961
0.46207778,0.988883
0.46216627,0.997302
0.46217492000000004,1.019489
0.4621874400000001,0.976921
0.46220076,0.994371
0.46222748000000013,0.983093
0.46223247999999995,1.01308
0.46225855000000005,1.002317
0.46227847999999994,0.986246
0.4622802400000001,0.988781
0.46230665999999987,1.022075
0.46230898,0.98935
0.46232289000000004,0.996345
0.46232418,0.972916
0.46235322,1.000683
0.46236732,0.960603
0.46239991999999996,1.005508
0.46240736000000005,1.020461
0.4624090700000001,0.967323
0.46241845999999986,0.976634
0.46249801,1.008813
0.46250845000000007,1.00581
0.4625173199999999,1.003855
0.46252121999999996,0.968358
0.46254215,1.027806
0.4625545899999999,1.01322
0.46255529000000006,0.992187
0.46256074999999996,0.997308
0.4625787800000001,1.007381
0.46258997999999996,0.999899
0.46259827,1.024463
0.46267897999999996,1.00178
0.46269281000000007,0.988969
0.46271269000000004,0.969394
0.4627208300000001,1.027697
0.46273137,0.989608
0.4627522399999999,0.975279
0.46276330999999993,0.967091
0.46276998,1.004287
0.46279574999999995,1.023812
0.46279925999999993,0.990992
0.46280626,0.996636
0.46283242999999996,0.967572
0.46286742999999997,1.012191
0.4628804500000001,0.967193
0.4629017900000001,1.015284
0.4629429599999999,0.989814
0.46295952000000007,0.967485
0.46297802999999993,1.020294
0.46299026,0.998156
0.46301086999999996,0.995333
0.4630198000000001,0.97631
0.46304207,0.988994
0.46304649,0.989968
0.46305299,1.002631
0.46309402,0.976996
0.4630942199999999,0.999269
0.46316153000000004,0.994408
0.46316230999999997,0.98713
0.4631773400000001,0.964082
0.46320077000000004,0.971264
0.46320618999999996,1.017325
0.4632160700000001,1.023742
0.46324250999999994,0.975275
0.46324363999999996,1.03021
0.4632537299999999,1.011649
0.46327505999999996,0.995946
0.46328151000000006,0.990375
0.4633077299999999,0.981092
0.46339178999999997,0.974003
0.46340669999999995,0.996967
0.46346147999999987,0.992528
0.4635148199999999,0.983195
0.46352754000000007,0.987964
0.4635323,0.974578
0.46354176,1.021498
0.46354881000000003,1.002672
0.46356476000000013,1.000858
0.4635718,0.989276
0.4635729799999999,0.997354
0.46357402000000003,0.989491
0.46361074,1.005911
0.46361492999999987,1.023853
0.46365590999999995,0.961486
0.46369017999999995,0.977721
0.46369342,0.968284
0.46373632,0.966893
0.4637463799999999,1.025046
0.46375175000000013,1.006933
0.4637545300000001,1.009768
0.4637603000000001,1.01143
0.46377194,0.982351
0.46378564,0.999361
0.46379386999999994,0.981657
0.4637953800000001,0.995089
0.46379905999999993,1.007551
0.46379937000000004,0.964663
0.46386769000000005,1.023789
0.46387095,1.02414
0.46387346000000007,0.996149
0.46388271000000003,1.000088
0.46395834,0.992137
0.46396919000000003,1.027848
0.4639884300000001,0.968816
0.46400348000000013,0.970939
0.46400357999999997,1.022479
0.46400445,0.990883
0.46400817000000005,1.00476
0.4640229599999999,0.992562
0.46404303999999996,0.974483
0.46404814000000005,0.96821
0.46409913000000014,1.011558
0.46413356000000006,1.016322
0.46415297,0.991116
0.46416316,0.966866
0.4641927400000001,1.019019
0.46422856999999995,0.978437
0.46423614000000013,0.966572
0.4642702700000001,1.001709
0.46429257,0.988471
0.46430258,0.98934
0.46433137999999996,0.978228
0.46433806,1.003463
0.46436619999999995,0.995894
0.46438043000000007,0.989193
0.46438306000000007,1.002972
0.46442760000000005,1.017773
0.4644406299999999,1.024727
0.4644688000000001,0.973369
0.4644688699999999,0.965683
0.46448533000000003,0.991132
0.46449622999999995,0.979898
0.4644984299999999,1.011058
0.4645054900000001,1.026616
0.46452892999999995,0.997077
0.4645294,0.97659
0.46458256,0.981279
0.46461090000000005,1.017309
0.46461310999999994,0.995791
0.46465933999999987,1.019182
0.46466067,0.993128
0.46469585999999996,0.996114
0.46471923000000004,0.971998
0.46474101999999995,0.972998
0.46477718999999995,1.001452
0.46477833000000013,0.987519
0.46477846999999994,1.020025
0.46480133999999995,0.986757
0.4648207900000001,1.005456
0.46482161999999994,1.000652
0.46482190999999995,1.025189
0.46483852999999997,1.002039
0.46484061,0.988501
0.46486322,0.988607
0.4649450800000001,0.961162
0.4649505199999999,1.023742
0.46495252,0.966653
0.4649605299999999,0.984104
0.46496563,1.01351
0.46497878000000004,0.970679
0.46499361000000006,1.008656
0.46500925000000004,0.999081
0.46501276,1.011337
0.46502069,1.00505
0.46503709000000004,0.997435
0.4650504500000001,0.98151
0.46505197,0.97858
0.4650722300000001,1.025518
0.46507641999999993,0.967311
0.46508642999999994,1.001059
0.46514502999999996,1.02324
0.46515605000000004,0.995619
0.4652099700000001,0.98982
0.46521203,1.024894
0.46521499,0.970817
0.46521930999999994,1.027496
0.46524491,1.007332
0.46526285,0.971302
0.46529391,0.970977
0.4653146100000001,0.99597
0.46533234999999995,1.011592
0.46533409000000003,0.977717
0.46536380999999993,0.99008
0.46536391,1.014908
0.46540848,1.020131
0.4654366699999999,0.974358
0.4655140200000001,0.965851
0.46551976000000006,0.991322
0.4655371399999999,0.985363
0.46556167000000004,0.993982
0.46557041999999993,0.979
0.46557062000000005,0.99366
0.46559978,0.986853
0.46562232000000003,1.003273
0.4656600799999999,0.994209
0.46566664999999996,1.025231
0.46567125,1.00111
0.46568933,0.990068
0.46573548,0.973505
0.46576037999999986,0.962815
0.4657689999999999,1.025599
0.46578125000000004,0.996992
0.4657866799999999,0.980558
0.46581688999999993,0.974791
0.4658201799999999,0.995145
0.46582732000000004,1.021185
0.4658561400000001,0.983126
0.4658713699999999,1.018082
0.4658911699999999,0.992709
0.46592875,0.99851
0.46595045999999996,0.972768
0.46599060000000003,1.003706
0.46599495999999996,0.971793
0.46601680999999995,1.020234
0.46602841000000006,1.024356
0.4660300799999999,1.005089
0.46603075000000005,0.988197
0.46606875000000003,1.000179
0.46608699,0.989664
0.46610876999999995,0.989675
0.46612775000000006,1.0043
0.46615443,1.024149
0.46615454,0.992215
0.4661699100000001,0.965603
0.46617054,1.010441
0.46622955,0.98547
0.46623162000000007,0.999346
0.46623393999999996,1.009696
0.46624359999999987,1.009113
0.46626498000000005,0.971234
0.46627259,1.013644
0.4662771000000001,1.027641
0.46628037,0.993687
0.4662902,1.002366
0.46630547999999994,0.982131
0.4663331399999999,0.979745
0.46635219000000006,0.970034
0.4664160500000001,0.987943
0.46642048,1.021017
0.46642125999999995,1.022968
0.4664375999999999,0.997028
0.4664430399999999,0.973781
0.46647112,1.027666
0.4664765100000001,0.972285
0.4664803100000001,1.00432
0.4664851400000001,0.991852
0.46656715999999987,1.012851
0.46657554999999995,0.99357
0.46658398999999995,0.97237
0.46659293999999996,1.014777
0.46660612999999995,0.998525
0.46662534,1.020222
0.46662534,0.983152
0.46664423999999993,0.977565
0.4667317099999999,0.968542
0.46677480000000005,0.992484
0.4667802299999999,0.989929
0.46679307999999997,0.968225
0.4668111100000001,0.979887
0.46681923999999997,0.990882
0.46682043000000006,0.986534
0.4668308699999999,0.971486
0.46687918000000006,0.997735
0.46689347000000003,0.990507
0.46689402,1.025647
0.4669056199999999,1.003364
0.46695883000000005,1.001245
0.4670006099999999,1.014091
0.46700077000000006,0.973668
0.46702774,0.995744
0.46703207000000013,0.998352
0.4670341200000001,1.023898
0.46706007000000005,1.003187
0.46707747999999993,0.98172
0.46708254000000005,1.018152
0.4671052,0.974033
0.4671285300000001,0.985449
0.46716029000000003,0.997864
0.46716084,0.975006
0.46720509,1.004977
0.4672344100000001,1.025091
0.46723866999999997,1.012592
0.46727195,0.969826
0.4672848700000001,0.989212
0.46731433999999994,1.000183
0.46735831000000005,1.022947
0.4673718,0.991779
0.4673751799999999,1.008946
0.4673783899999999,0.98839
0.46738845000000007,0.967649
0.46741641999999994,1.007021
0.4674455100000001,0.991404
0.4674528,1.000468
0.46746788000000006,1.006721
0.46747281000000007,1.003505
0.4674823699999999,1.028669
0.46749410000000013,0.99778
0.46749719999999995,0.988033
0.4675248999999999,0.956674
0.46752546000000006,0.993487
0.46753405000000003,1.012159
0.46755912,0.98219
0.46761534000000005,0.979778
0.46762261000000005,0.989051
0.46762678999999996,0.972045
0.46763131,1.020771
0.46767254000000014,0.972777
0.46768929000000004,0.970504
0.4677142000000001,1.01217
0.46771821000000013,0.999194
0.46772463,1.025098
0.46774643000000005,0.991672
0.46778823999999997,0.992488
0.4678035600000001,1.013025
0.46782060000000003,1.016002
0.46784347000000004,1.018341
0.46785114000000005,0.987308
0.46787356000000013,0.973995
0.4678975000000001,0.999411
0.4679168200000001,0.983714
0.4680172899999999,0.970541
0.46802188,0.989361
0.46802456999999986,1.017512
0.46803518,0.990348
0.46804234999999994,0.987434
0.46805337,0.980153
0.46807335000000005,0.967322
0.4680971600000001,1.001411
0.46809790000000007,0.992357
0.46810752,0.974502
0.46812286999999997,1.024452
0.46818796000000007,1.001439
0.46821614999999994,0.976641
0.46823605,0.997502
0.46824565000000007,1.000611
0.46825033000000005,1.011592
0.4682647,0.975342
0.46827448000000005,1.003046
0.46828139,0.998298
0.46829290999999995,1.0174
0.46830079999999996,1.023161
0.4683568199999999,0.99152
0.4683684800000001,0.984346
0.46837199000000007,0.969606
0.46839042,1.00006
0.46839407999999993,0.973275
0.4683995300000001,0.985461
0.46843992,1.024864
0.46844660000000005,1.012073
0.46854065999999994,0.964101
0.46855018000000004,0.968565
0.4685585400000001,1.002681
0.4685621499999999,1.020502
0.4685794999999999,1.00757
0.46860823000000007,0.967159
0.4686494699999999,0.98706
0.46865573000000005,0.992578
0.46867280999999994,0.999821
0.4686880900000001,1.026837
0.46869362000000003,1.008876
0.46869811000000006,0.99555
0.4687044600000001,1.005377
0.46871021999999996,1.010421
0.46873615999999996,0.990557
0.46876352,0.986426
0.46877225,0.994087
0.46879717,1.011646
0.4688112099999999,0.984768
0.46881540999999993,0.960379
0.46882979999999996,0.986869
0.46884214,1.019318
0.46889866,0.974851
0.46890014000000013,0.970791
0.46890118999999997,0.974048
0.46890356,0.972754
0.4689466900000001,1.010954
0.46897981999999994,1.02349
0.46900191,0.991888
0.4690162600000001,0.99343
0.4690416399999999,1.012759
0.4690469500000001,1.015803
0.4690574999999999,0.991931
0.46906271,1.01754
0.46916266000000006,0.976001
0.46918262,0.992661
0.4691886599999999,1.00004
0.46920841999999996,0.985062
0.4692466099999999,1.016832
0.46926195999999987,0.989247
0.46926559999999995,0.989745
0.46929739999999986,0.983468
0.4693026200000001,0.99395
0.46930373999999997,0.963284
0.46931403000000005,1.002697
0.46933003000000006,0.994637
0.46935327000000004,1.022239
0.4693547,0.965948
0.46938301000000004,0.976036
0.46942236000000004,0.976909
0.46944509999999995,0.996475
0.46946940999999986,1.004116
0.4694879300000001,1.003163
0.46950183,1.011199
0.46950256999999995,1.017057
0.46952714000000007,0.975961
0.46952923999999996,0.997749
0.4695318099999999,1.002176
0.46956902,1.019944
0.4695840499999999,0.968491
0.46959200999999995,0.990505
0.46961918999999996,1.002107
0.46964512999999997,1.02126
0.46965392000000006,1.009413
0.46965985,0.984876
0.4696692,0.984775
0.46968352999999996,0.97153
0.46974103999999994,1.021003
0.46976605000000005,1.019592
0.46978359000000003,1.004685
0.4697981600000001,0.98988
0.4698011499999999,1.001245
0.46982937,0.967229
0.46982967,0.968357
0.46989163999999994,1.002261
0.46989422000000003,1.021776
0.46990230999999993,0.993902
0.46992075,1.008162
0.46992202000000005,0.985819
0.46993879000000005,0.995575
0.46994624000000007,1.011214
0.4699919399999999,1.005136
0.4700207299999999,0.995494
0.47002652,0.994235
0.4700283999999999,0.985872
0.47003758000000007,0.985248
0.4700538999999999,1.019658
0.47006179999999986,0.983699
0.4700618699999999,1.012253
0.47010631,0.96155
0.4701122899999999,0.971937
0.4701392900000001,0.978211
0.47017226,0.969116
0.47017785,1.01131
0.4701829100000001,0.974252
0.47023670000000006,1.023715
0.47026332999999987,0.993237
0.47026601,0.976442
0.4702720199999999,1.01397
0.4702747999999999,0.99322
0.47028131000000006,1.011249
0.47028321000000006,1.017242
0.4703864099999999,0.989427
0.47040641000000005,0.999633
0.47045113000000005,0.979047
0.47046746000000006,1.017198
0.4704795500000001,0.999436
0.47050011000000014,0.985176
0.4705006300000001,0.988287
0.4705075999999999,0.992829
0.4705298600000001,1.005519
0.47054306,0.984918
0.47055731999999995,0.986478
0.47058318,0.99327
0.47058520999999987,1.017652
0.47059096999999994,0.960609
0.47062917000000004,0.975364
0.47063717000000005,0.965366
0.47065482999999997,0.996637
0.47065723000000004,0.97692
0.4707004699999999,1.001935
0.47071145999999997,1.013837
0.47074971,1.003716
0.4707550300000001,1.00706
0.47077554999999993,1.005471
0.47078810000000004,0.97375
0.47081711000000004,0.999011
0.4708288199999999,0.989855
0.47083881000000005,1.018574
0.47084674000000004,0.996213
0.47084996,1.019
0.4708607200000001,1.009557
0.47093312,0.969727
0.47093757,0.982282
0.4709512899999999,0.986311
0.47096998999999995,1.017336
0.4709734299999999,0.967826
0.47098605000000004,1.020764
0.47098751000000005,1.001771
0.47104232999999995,1.002794
0.4710516899999999,0.969166
0.47105726000000003,0.991579
0.47110085,1.01757
0.47110677999999995,0.991773
0.4711102600000001,0.967843
0.47112789999999993,0.962528
0.4711493600000001,1.006129
0.4711807800000001,1.008119
0.47119592,0.965567
0.47122083000000003,0.998053
0.47124604000000003,0.987008
0.47127089,0.993528
0.47127860999999993,1.002322
0.4712917999999999,0.985832
0.47131089000000004,0.98543
0.4713163599999999,0.99274
0.47132259,0.97262
0.47132814,1.009701
0.4713703200000001,0.973968
0.4713974300000001,0.959737
0.4714076300000001,1.013701
0.47142824000000005,0.975469
0.47144301999999993,0.966793
0.47145758000000004,0.986452
0.47146807999999996,0.969426
0.4714688200000001,0.990895
0.47149523999999987,1.022761
0.47150505,1.016331
0.4715226399999999,1.009306
0.47153162999999987,0.988807
0.4715433,0.972544
0.4715901200000001,0.986119
0.47167796000000006,0.996841
0.4716871600000001,1.013698
0.47169974000000003,0.974281
0.4717131299999999,0.991858
0.47173902,0.982176
0.4717447699999999,1.003935
0.47177011,0.998589
0.47179035,0.983592
0.47179174,0.981881
0.47181871,1.013635
0.47182071000000003,0.986817
0.47183478,0.993232
0.47183653000000003,0.971363
0.4718655300000001,0.993459
0.4718788599999999,0.95948
0.4719121799999999,1.002445
0.4719197099999999,1.010571
0.4719206,0.962496
0.4719302000000001,0.974805
0.47200986,1.002474
0.47202036000000014,0.996489
0.4720289499999999,0.998729
0.47203350999999993,0.966524
0.47205443999999996,1.015314
0.4720669100000001,1.009984
0.47206725000000005,0.988012
0.47207288000000003,0.992611
0.4720909200000001,1.001088
0.4721015099999999,0.991341
0.47210997,1.015211
0.4721913200000001,1.000762
0.4722045100000001,0.980767
0.47222419999999987,0.967119
0.47223274999999987,1.01887
0.47224288000000003,0.985551
0.4722637999999999,0.966508
0.47227540999999995,0.964718
0.47228198999999993,0.998632
0.4723080099999999,1.014278
0.4723115899999999,0.987683
0.47231800999999995,0.994026
0.47234470000000006,0.961958
0.47237956000000003,1.004335
0.4723919999999999,0.965457
0.47241391,1.003328
0.4724552499999999,0.985881
0.47247116999999994,0.960452
0.47249023,1.008788
0.4725018699999999,0.99633
0.47252280000000013,0.989911
0.47253209000000007,0.970037
0.4725538199999999,0.982996
0.47255847000000006,0.983624
0.47256451,0.995981
0.47260575000000005,0.990914
0.47260605,0.974321
0.47267386999999994,0.98926
0.4726745700000001,0.981721
0.47268880999999996,0.960576
0.47271244999999995,0.964278
0.4727184099999999,1.004091
0.47272822000000003,1.011575
0.47275406,0.964859
0.47275544,1.017426
0.4727656499999999,1.002939
0.47278697000000003,0.986467
0.4727939000000001,0.983564
0.47281934999999997,0.970673
0.47290407999999995,0.971771
0.47291901999999997,0.988733
0.47295091999999994,0.999888
0.47295862999999994,1.005537
0.47297356999999995,0.984358
0.47302642000000006,0.978915
0.47303947999999996,0.984652
0.47304455,0.970208
0.47305379999999997,1.006542
0.4730602799999999,0.996382
0.47307702000000007,0.990213
0.47308331000000003,0.977068
0.47308489,0.991134
0.47308576999999996,0.981329
0.47312302000000006,0.999757
0.47312728999999987,1.00786
0.4731674400000001,0.962818
0.4732019300000001,0.972991
0.4732050400000001,0.957941
0.4732486,0.964704
0.47325876999999994,1.007444
0.47326372000000005,0.992283
0.4732664,0.997535
0.47327267000000006,1.004337
0.47328360999999997,0.969496
0.47329774999999996,0.989962
0.47330574999999997,0.972762
0.4733073299999999,0.985938
0.47331101,0.955763
0.47331124000000013,0.996313
0.47338002999999995,1.007382
0.47338263000000014,1.007139
0.4733850500000001,0.98422
0.47339504999999993,0.994624
0.4734700599999999,0.976923
0.47348115,1.01252
0.47350052,0.962892
0.47351498999999997,0.966431
0.47351582999999997,1.007154
0.47351674,0.981269
0.4735345099999999,0.982029
0.47355455,0.962556
0.47356036999999995,0.957732
0.4736112000000001,0.996857
0.47364564,1.000854
0.4736652000000001,0.981474
0.47367475000000003,0.96407
0.47370497999999994,1.002615
0.47374092,0.967366
0.47374778000000006,0.95522
0.4737819000000001,0.994877
0.4738045099999999,0.976962
0.47381439000000003,0.982655
0.47384344,0.972042
0.47384964000000007,0.990976
0.47387858000000005,0.983617
0.47389268000000007,0.977015
0.47389455,0.987514
0.4739397300000001,0.998907
0.4739527699999999,1.005444
0.47398033000000006,0.961595
0.4739805800000001,0.962577
0.47399772000000007,0.976764
0.47400774999999995,0.967719
0.47401041999999993,0.993342
0.47401731999999996,1.007265
0.47404084999999996,0.979422
0.4740408999999999,0.958296
0.47409418000000003,0.96523
0.4741231699999999,1.006674
0.47412546999999994,0.981876
0.4741715499999999,0.995937
0.4741727600000001,0.97945
0.47420788,0.980389
0.47423089000000007,0.966771
0.47425326,0.967048
0.4742894500000001,0.982876
0.47429020999999993,0.980235
0.47429049999999995,1.001069
0.47431285,0.977284
0.47433312000000005,0.994499
0.47433353999999994,0.988341
0.4743342799999999,1.00133
0.4743500599999999,0.988553
0.47435238999999996,0.97371
0.47437478,0.971019
0.47445656000000014,0.95481
0.47446282000000006,0.999801
0.4744647799999999,0.961111
0.47447225000000004,0.972985
0.47447796,1.001841
0.47449034,0.954739
0.47450554999999994,0.987105
0.47452136,0.982903
0.47452457000000003,0.991847
0.4745328500000001,0.990763
0.47454905999999997,0.981254
0.47456228999999994,0.9671
0.4745635799999999,0.96033
0.47458456000000004,1.00272
0.47458803000000005,0.951168
0.47459877000000006,0.989259
0.47465665999999995,0.997657
0.47466765,0.975552
0.47472234,0.975266
0.4747243299999999,0.999537
0.4747271500000001,0.962338
0.47473125000000005,1.002652
0.47473428000000006,0.971982
0.47475698999999993,0.99296
0.47477514,0.953793
0.47480543,0.963081
0.47482607,0.977234
0.47484441,0.989876
0.4748456000000001,0.956303
0.47487605,0.989892
0.47487608000000003,0.974227
0.4749207499999999,0.99573
0.4749490299999999,0.961958
0.47495854000000004,0.957384
0.4750256099999999,0.946919
0.47503156000000013,0.97343
0.4750491000000001,0.970057
0.47507349,0.981851
0.4750824200000001,0.970243
0.4750829999999999,0.974069
0.4751120099999999,0.969743
0.47513384999999997,0.982643
0.47517232,0.965339
0.4751787300000001,0.997841
0.47518284,0.978392
0.47520167000000013,0.968179
0.47524728000000005,0.952875
0.4752719299999999,0.952894
0.47528082000000005,0.996618
0.4752931899999999,0.971444
0.47529818999999995,0.95965
0.47532847999999994,0.948998
0.47533245,0.971396
0.4753395,1.004397
0.4753678699999999,0.958052
0.4753835900000001,0.987383
0.47540325000000005,0.972514
0.47544082,0.974676
0.4754627899999999,0.96338
0.47550289,0.974597
